timestamp,user_id,protocol,src_port,dst_port,length
2025-06-25 16:45:00+06:00,219,TCP (ACK),60864,443,64
2025-06-25 16:45:00+06:00,75,TCP (ACK),37468,443,52
2025-06-25 16:45:00+06:00,219,TCP (ACK),60864,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),48380,443,1076
2025-06-25 16:45:00+06:00,72,UDP,52234,443,108
2025-06-25 16:45:00+06:00,37,UDP,50701,443,66
2025-06-25 16:45:00+06:00,37,UDP,50701,443,66
2025-06-25 16:45:00+06:00,37,UDP,50701,443,71
2025-06-25 16:45:00+06:00,110,UDP,36063,443,61
2025-06-25 16:45:00+06:00,157,"TCP (ACK,PSH)",53478,443,1086
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,21,UDP,49992,17366,448
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,258,TCP (ACK),58202,443,80
2025-06-25 16:45:00+06:00,258,TCP (ACK),53680,443,80
2025-06-25 16:45:00+06:00,158,TCP (ACK),34962,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,37,UDP,50701,443,66
2025-06-25 16:45:00+06:00,169,TCP (ACK),47416,443,80
2025-06-25 16:45:00+06:00,19,TCP (ACK),32792,443,40
2025-06-25 16:45:00+06:00,71,UDP,44312,443,57
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,151,UDP,39514,32493,57
2025-06-25 16:45:00+06:00,83,UDP,36564,443,61
2025-06-25 16:45:00+06:00,83,UDP,45186,443,61
2025-06-25 16:45:00+06:00,256,TCP (ACK),47998,443,52
2025-06-25 16:45:00+06:00,258,UDP,8567,8843,94
2025-06-25 16:45:00+06:00,99,TCP (ACK),49900,443,52
2025-06-25 16:45:00+06:00,217,TCP (ACK),58722,443,52
2025-06-25 16:45:00+06:00,217,UDP,51741,443,69
2025-06-25 16:45:00+06:00,65,TCP (ACK),36908,443,52
2025-06-25 16:45:00+06:00,118,UDP,59199,443,59
2025-06-25 16:45:00+06:00,72,UDP,52234,443,140
2025-06-25 16:45:00+06:00,250,UDP,49450,3478,74
2025-06-25 16:45:00+06:00,200,UDP,49673,3158,70
2025-06-25 16:45:00+06:00,210,UDP,41570,443,67
2025-06-25 16:45:00+06:00,210,UDP,36056,443,57
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,80
2025-06-25 16:45:00+06:00,50,UDP,39925,36262,181
2025-06-25 16:45:00+06:00,21,TCP (ACK),49446,443,52
2025-06-25 16:45:00+06:00,155,UDP,47870,443,151
2025-06-25 16:45:00+06:00,217,TCP (ACK),58722,443,52
2025-06-25 16:45:00+06:00,217,UDP,51741,443,75
2025-06-25 16:45:00+06:00,158,UDP,37514,15290,73
2025-06-25 16:45:00+06:00,97,UDP,44476,443,67
2025-06-25 16:45:00+06:00,21,TCP (ACK),49444,443,52
2025-06-25 16:45:00+06:00,191,UDP,44425,443,61
2025-06-25 16:45:00+06:00,117,TCP (ACK),48380,443,1076
2025-06-25 16:45:00+06:00,37,UDP,36587,443,62
2025-06-25 16:45:00+06:00,179,UDP,60250,30280,994
2025-06-25 16:45:00+06:00,114,UDP,46868,443,188
2025-06-25 16:45:00+06:00,233,UDP,47092,443,60
2025-06-25 16:45:00+06:00,233,UDP,47092,443,60
2025-06-25 16:45:00+06:00,35,UDP,38002,443,65
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,63,UDP,39907,443,137
2025-06-25 16:45:00+06:00,47,UDP,60581,443,66
2025-06-25 16:45:00+06:00,95,UDP,43627,443,63
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,64
2025-06-25 16:45:00+06:00,95,UDP,43627,443,63
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,64
2025-06-25 16:45:00+06:00,217,TCP (ACK),58722,443,52
2025-06-25 16:45:00+06:00,217,UDP,58936,443,72
2025-06-25 16:45:00+06:00,190,UDP,44057,443,108
2025-06-25 16:45:00+06:00,24,UDP,40369,443,108
2025-06-25 16:45:00+06:00,24,UDP,39868,443,76
2025-06-25 16:45:00+06:00,191,UDP,44425,443,61
2025-06-25 16:45:00+06:00,167,UDP,52785,443,1278
2025-06-25 16:45:00+06:00,63,TCP (ACK),27930,443,52
2025-06-25 16:45:00+06:00,63,UDP,60006,443,64
2025-06-25 16:45:00+06:00,63,TCP (ACK),27768,443,52
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,90,TCP (ACK),51574,443,1432
2025-06-25 16:45:00+06:00,115,"TCP (ACK,PSH)",58968,443,1082
2025-06-25 16:45:00+06:00,17,TCP (ACK),39766,443,40
2025-06-25 16:45:00+06:00,90,"TCP (ACK,PSH)",51574,443,1432
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,64
2025-06-25 16:45:00+06:00,44,UDP,40287,443,68
2025-06-25 16:45:00+06:00,72,UDP,52234,443,140
2025-06-25 16:45:00+06:00,212,UDP,60433,443,67
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,187,UDP,39095,3478,140
2025-06-25 16:45:00+06:00,71,UDP,44312,443,70
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,52
2025-06-25 16:45:00+06:00,167,UDP,52785,443,1278
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,64
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,64
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,52
2025-06-25 16:45:00+06:00,69,UDP,55314,443,61
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,52
2025-06-25 16:45:00+06:00,95,UDP,59870,443,1278
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,208,UDP,45660,443,64
2025-06-25 16:45:00+06:00,208,UDP,45660,443,63
2025-06-25 16:45:00+06:00,208,UDP,45660,443,62
2025-06-25 16:45:00+06:00,59,TCP (ACK),49688,443,40
2025-06-25 16:45:00+06:00,72,UDP,52234,443,140
2025-06-25 16:45:00+06:00,117,TCP (ACK),48380,443,1076
2025-06-25 16:45:00+06:00,268,TCP (ACK),41292,443,80
2025-06-25 16:45:00+06:00,37,UDP,36587,443,62
2025-06-25 16:45:00+06:00,33,UDP,43875,443,63
2025-06-25 16:45:00+06:00,33,UDP,43875,443,64
2025-06-25 16:45:00+06:00,33,UDP,43875,443,63
2025-06-25 16:45:00+06:00,33,UDP,43875,443,64
2025-06-25 16:45:00+06:00,210,UDP,41570,443,63
2025-06-25 16:45:00+06:00,233,UDP,47092,443,60
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,52
2025-06-25 16:45:00+06:00,83,UDP,45186,443,66
2025-06-25 16:45:00+06:00,142,UDP,38210,443,65
2025-06-25 16:45:00+06:00,15,UDP,46116,10966,1059
2025-06-25 16:45:00+06:00,220,TCP (ACK),60942,443,40
2025-06-25 16:45:00+06:00,267,TCP (ACK),44420,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),48830,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),48798,443,64
2025-06-25 16:45:00+06:00,155,UDP,47870,443,151
2025-06-25 16:45:00+06:00,217,UDP,58936,443,62
2025-06-25 16:45:00+06:00,217,UDP,58936,443,62
2025-06-25 16:45:00+06:00,26,"TCP (ACK,PSH)",38802,443,289
2025-06-25 16:45:00+06:00,208,UDP,51160,443,299
2025-06-25 16:45:00+06:00,94,UDP,53875,443,140
2025-06-25 16:45:00+06:00,94,UDP,53875,443,140
2025-06-25 16:45:00+06:00,117,"TCP (ACK,PSH)",48380,443,1023
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,212,UDP,60433,443,61
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,15,UDP,46116,10966,1059
2025-06-25 16:45:00+06:00,15,UDP,46116,10966,1059
2025-06-25 16:45:00+06:00,60,TCP (ACK),45480,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),45476,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),45470,443,64
2025-06-25 16:45:00+06:00,60,TCP (ACK),48814,443,64
2025-06-25 16:45:00+06:00,60,TCP (ACK),48824,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),45476,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),45460,443,80
2025-06-25 16:45:00+06:00,60,TCP (ACK),45480,443,64
2025-06-25 16:45:00+06:00,60,TCP (ACK),45480,443,64
2025-06-25 16:45:00+06:00,60,TCP (ACK),45476,443,64
2025-06-25 16:45:00+06:00,60,TCP (ACK),45470,443,72
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,37,UDP,50701,443,67
2025-06-25 16:45:00+06:00,212,UDP,60433,443,61
2025-06-25 16:45:00+06:00,210,UDP,36056,443,57
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,35,TCP (ACK),43638,443,52
2025-06-25 16:45:00+06:00,71,UDP,49890,9429,57
2025-06-25 16:45:00+06:00,83,UDP,36564,443,61
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,52
2025-06-25 16:45:00+06:00,86,UDP,40793,10018,38
2025-06-25 16:45:00+06:00,162,UDP,42344,443,61
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,64
2025-06-25 16:45:00+06:00,267,TCP (ACK),44420,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),48830,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),45480,443,52
2025-06-25 16:45:00+06:00,217,UDP,58936,443,63
2025-06-25 16:45:00+06:00,158,TCP (ACK),34962,443,52
2025-06-25 16:45:00+06:00,208,UDP,45660,443,62
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,72,UDP,52234,443,140
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,37,UDP,49585,443,65
2025-06-25 16:45:00+06:00,23,UDP,49580,443,57
2025-06-25 16:45:00+06:00,23,TCP (ACK),10219,42956,40
2025-06-25 16:45:00+06:00,138,TCP (ACK),51498,80,68
2025-06-25 16:45:00+06:00,167,UDP,52785,443,1278
2025-06-25 16:45:00+06:00,108,TCP (ACK),58860,443,52
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,90,TCP (ACK),51574,443,1432
2025-06-25 16:45:00+06:00,75,UDP,33824,443,1348
2025-06-25 16:45:00+06:00,47,UDP,60581,443,66
2025-06-25 16:45:00+06:00,90,"TCP (ACK,PSH)",51574,443,1432
2025-06-25 16:45:00+06:00,245,UDP,40372,443,76
2025-06-25 16:45:00+06:00,253,TCP (ACK),50086,443,52
2025-06-25 16:45:00+06:00,95,UDP,43627,443,63
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,37,UDP,36587,443,62
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,22,TCP (ACK),44914,443,52
2025-06-25 16:45:00+06:00,114,UDP,46868,443,1278
2025-06-25 16:45:00+06:00,49,UDP,54751,443,96
2025-06-25 16:45:00+06:00,114,UDP,46868,443,628
2025-06-25 16:45:00+06:00,212,UDP,60433,443,61
2025-06-25 16:45:00+06:00,20,UDP,44040,443,63
2025-06-25 16:45:00+06:00,20,UDP,44040,443,68
2025-06-25 16:45:00+06:00,20,UDP,44040,443,63
2025-06-25 16:45:00+06:00,48,"TCP (ACK,PSH)",33166,32148,126
2025-06-25 16:45:00+06:00,210,UDP,41570,443,63
2025-06-25 16:45:00+06:00,20,UDP,44040,443,63
2025-06-25 16:45:00+06:00,167,UDP,52785,443,1278
2025-06-25 16:45:00+06:00,20,UDP,44040,443,63
2025-06-25 16:45:00+06:00,53,TCP (ACK),57990,443,52
2025-06-25 16:45:00+06:00,95,UDP,59870,443,483
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,95,UDP,59870,443,59
2025-06-25 16:45:00+06:00,60,TCP (ACK),45460,443,80
2025-06-25 16:45:00+06:00,60,TCP (ACK),45460,443,72
2025-06-25 16:45:00+06:00,88,TCP (ACK),47538,9001,52
2025-06-25 16:45:00+06:00,155,UDP,47870,443,106
2025-06-25 16:45:00+06:00,155,UDP,47870,443,151
2025-06-25 16:45:00+06:00,209,UDP,36686,443,102
2025-06-25 16:45:00+06:00,209,UDP,44783,443,61
2025-06-25 16:45:00+06:00,13,TCP (ACK),58490,443,52
2025-06-25 16:45:00+06:00,13,TCP (ACK),58490,443,64
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,114,UDP,40472,443,67
2025-06-25 16:45:00+06:00,33,UDP,43875,443,63
2025-06-25 16:45:00+06:00,243,"TCP (ACK,PSH)",42650,443,116
2025-06-25 16:45:00+06:00,212,UDP,60433,443,62
2025-06-25 16:45:00+06:00,79,UDP,29466,18008,110
2025-06-25 16:45:00+06:00,20,UDP,44040,443,63
2025-06-25 16:45:00+06:00,20,UDP,44040,443,63
2025-06-25 16:45:00+06:00,20,UDP,44040,443,65
2025-06-25 16:45:00+06:00,20,UDP,44040,443,65
2025-06-25 16:45:00+06:00,71,UDP,44312,443,57
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,52
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,52
2025-06-25 16:45:00+06:00,20,UDP,44040,443,65
2025-06-25 16:45:00+06:00,83,UDP,36564,443,61
2025-06-25 16:45:00+06:00,20,UDP,44040,443,65
2025-06-25 16:45:00+06:00,129,TCP (ACK),53264,443,52
2025-06-25 16:45:00+06:00,138,TCP (ACK),51498,80,68
2025-06-25 16:45:00+06:00,95,UDP,59870,443,1274
2025-06-25 16:45:00+06:00,60,TCP (ACK),48830,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),45470,443,72
2025-06-25 16:45:00+06:00,88,TCP (ACK),47538,9001,52
2025-06-25 16:45:00+06:00,107,UDP,59103,443,63
2025-06-25 16:45:00+06:00,206,TCP (ACK),49408,443,1432
2025-06-25 16:45:00+06:00,26,TCP (ACK),38804,443,52
2025-06-25 16:45:00+06:00,72,UDP,52234,443,140
2025-06-25 16:45:00+06:00,37,UDP,50701,443,67
2025-06-25 16:45:00+06:00,37,UDP,36587,443,63
2025-06-25 16:45:00+06:00,85,TCP (ACK),45040,443,1076
2025-06-25 16:45:00+06:00,114,UDP,40472,443,67
2025-06-25 16:45:00+06:00,114,UDP,40472,443,67
2025-06-25 16:45:00+06:00,20,UDP,44040,443,65
2025-06-25 16:45:00+06:00,187,UDP,47791,3478,145
2025-06-25 16:45:00+06:00,20,UDP,39097,443,62
2025-06-25 16:45:00+06:00,20,UDP,44040,443,65
2025-06-25 16:45:00+06:00,90,"TCP (ACK,PSH)",51574,443,1432
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,52
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,52
2025-06-25 16:45:00+06:00,69,UDP,55314,443,61
2025-06-25 16:45:00+06:00,95,UDP,59870,443,1278
2025-06-25 16:45:00+06:00,267,TCP (ACK),44420,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),48830,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),48830,443,64
2025-06-25 16:45:00+06:00,217,UDP,58936,443,63
2025-06-25 16:45:00+06:00,206,TCP (ACK),49408,443,1432
2025-06-25 16:45:00+06:00,97,UDP,46702,443,61
2025-06-25 16:45:00+06:00,97,UDP,44476,443,67
2025-06-25 16:45:00+06:00,97,UDP,49018,4130,46
2025-06-25 16:45:00+06:00,26,"TCP (ACK,PSH)",38804,443,289
2025-06-25 16:45:00+06:00,210,UDP,41570,443,63
2025-06-25 16:45:00+06:00,191,UDP,44425,443,62
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,52
2025-06-25 16:45:00+06:00,167,UDP,52785,443,1278
2025-06-25 16:45:00+06:00,167,UDP,52785,443,1278
2025-06-25 16:45:00+06:00,63,TCP (ACK),27930,443,52
2025-06-25 16:45:00+06:00,63,TCP (ACK),27930,443,52
2025-06-25 16:45:00+06:00,63,UDP,35228,443,231
2025-06-25 16:45:00+06:00,47,UDP,60581,443,66
2025-06-25 16:45:00+06:00,253,TCP (ACK),50086,443,52
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),48824,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),45470,443,72
2025-06-25 16:45:00+06:00,88,TCP (ACK),55076,443,52
2025-06-25 16:45:00+06:00,217,UDP,58936,443,63
2025-06-25 16:45:00+06:00,222,TCP (ACK),33232,443,72
2025-06-25 16:45:00+06:00,222,TCP (ACK),53090,443,64
2025-06-25 16:45:00+06:00,222,TCP (ACK),33232,443,72
2025-06-25 16:45:00+06:00,222,TCP (ACK),53092,443,72
2025-06-25 16:45:00+06:00,222,TCP (ACK),33236,443,80
2025-06-25 16:45:00+06:00,222,TCP (ACK),53092,443,72
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,64
2025-06-25 16:45:00+06:00,114,UDP,46868,443,61
2025-06-25 16:45:00+06:00,33,UDP,43875,443,64
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,95,UDP,59870,443,1278
2025-06-25 16:45:00+06:00,220,TCP (ACK),60942,443,40
2025-06-25 16:45:00+06:00,60,TCP (ACK),45480,443,52
2025-06-25 16:45:00+06:00,13,TCP (ACK),58490,443,52
2025-06-25 16:45:00+06:00,13,TCP (ACK),58490,443,52
2025-06-25 16:45:00+06:00,13,TCP (ACK),58490,443,64
2025-06-25 16:45:00+06:00,13,TCP (ACK),58490,443,52
2025-06-25 16:45:00+06:00,217,UDP,58936,443,63
2025-06-25 16:45:00+06:00,206,TCP (ACK),49408,443,1432
2025-06-25 16:45:00+06:00,222,TCP (ACK),33234,443,64
2025-06-25 16:45:00+06:00,222,TCP (ACK),53096,443,72
2025-06-25 16:45:00+06:00,222,TCP (ACK),33230,443,64
2025-06-25 16:45:00+06:00,222,TCP (ACK),53096,443,72
2025-06-25 16:45:00+06:00,222,UDP,53362,443,77
2025-06-25 16:45:00+06:00,222,TCP (ACK),33236,443,80
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,85,UDP,23262,10008,45
2025-06-25 16:45:00+06:00,167,UDP,52785,443,1278
2025-06-25 16:45:00+06:00,138,UDP,57279,443,66
2025-06-25 16:45:00+06:00,129,TCP (ACK),39310,443,52
2025-06-25 16:45:00+06:00,227,"TCP (ACK,PSH)",39230,443,76
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,75,TCP (ACK),48618,443,52
2025-06-25 16:45:00+06:00,75,"TCP (ACK,PSH)",37468,443,99
2025-06-25 16:45:00+06:00,222,TCP (ACK),53092,443,72
2025-06-25 16:45:00+06:00,222,TCP (ACK),53090,443,64
2025-06-25 16:45:00+06:00,222,TCP (ACK),33236,443,72
2025-06-25 16:45:00+06:00,222,UDP,53362,443,75
2025-06-25 16:45:00+06:00,222,TCP (ACK),53090,443,64
2025-06-25 16:45:00+06:00,222,TCP (ACK),33234,443,64
2025-06-25 16:45:00+06:00,222,TCP (ACK),33230,443,64
2025-06-25 16:45:00+06:00,222,TCP (ACK),33232,443,64
2025-06-25 16:45:00+06:00,222,TCP (ACK),53096,443,72
2025-06-25 16:45:00+06:00,222,TCP (ACK),33230,443,64
2025-06-25 16:45:00+06:00,222,TCP (ACK),33236,443,72
2025-06-25 16:45:00+06:00,37,UDP,50701,443,67
2025-06-25 16:45:00+06:00,37,UDP,36587,443,63
2025-06-25 16:45:00+06:00,208,UDP,45660,443,63
2025-06-25 16:45:00+06:00,85,UDP,23262,10008,116
2025-06-25 16:45:00+06:00,114,UDP,46868,443,62
2025-06-25 16:45:00+06:00,83,UDP,45186,443,61
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,52
2025-06-25 16:45:00+06:00,71,UDP,44312,443,57
2025-06-25 16:45:00+06:00,167,UDP,52785,443,1278
2025-06-25 16:45:00+06:00,167,UDP,52785,443,1278
2025-06-25 16:45:00+06:00,227,"TCP (ACK,FIN)",39230,443,52
2025-06-25 16:45:00+06:00,75,TCP (ACK),48618,443,64
2025-06-25 16:45:00+06:00,75,TCP (ACK),48618,443,64
2025-06-25 16:45:00+06:00,78,UDP,42659,443,140
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,52
2025-06-25 16:45:00+06:00,162,UDP,42344,443,61
2025-06-25 16:45:00+06:00,97,UDP,44476,443,68
2025-06-25 16:45:00+06:00,222,TCP (ACK),33236,443,72
2025-06-25 16:45:00+06:00,222,TCP (ACK),33236,443,72
2025-06-25 16:45:00+06:00,222,TCP (ACK),53092,443,72
2025-06-25 16:45:00+06:00,214,TCP (ACK),32876,443,80
2025-06-25 16:45:00+06:00,214,TCP (ACK),32876,443,80
2025-06-25 16:45:00+06:00,214,TCP (ACK),42074,443,72
2025-06-25 16:45:00+06:00,268,TCP (ACK),41292,443,80
2025-06-25 16:45:00+06:00,22,TCP (ACK),44914,443,52
2025-06-25 16:45:00+06:00,233,UDP,47092,443,60
2025-06-25 16:45:00+06:00,233,UDP,47092,443,60
2025-06-25 16:45:00+06:00,66,"TCP (ACK,PSH)",44726,443,574
2025-06-25 16:45:00+06:00,47,UDP,56233,443,66
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,52
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,52
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,95,UDP,59870,443,1278
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,52
2025-06-25 16:45:00+06:00,90,TCP (ACK),51574,443,1432
2025-06-25 16:45:00+06:00,90,"TCP (ACK,PSH)",51574,443,1432
2025-06-25 16:45:00+06:00,129,TCP (ACK),39310,443,52
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,245,UDP,40372,443,140
2025-06-25 16:45:00+06:00,113,TCP (ACK),46185,443,52
2025-06-25 16:45:00+06:00,95,UDP,59870,443,1278
2025-06-25 16:45:00+06:00,60,TCP (ACK),45480,443,52
2025-06-25 16:45:00+06:00,217,UDP,58936,443,64
2025-06-25 16:45:00+06:00,97,UDP,44476,443,68
2025-06-25 16:45:00+06:00,26,TCP (ACK),38808,443,52
2025-06-25 16:45:00+06:00,26,"TCP (ACK,PSH)",38808,443,289
2025-06-25 16:45:00+06:00,117,TCP (ACK),44694,443,52
2025-06-25 16:45:00+06:00,183,UDP,47733,27778,1050
2025-06-25 16:45:00+06:00,223,TCP (ACK),43426,443,52
2025-06-25 16:45:00+06:00,210,UDP,41570,443,63
2025-06-25 16:45:00+06:00,83,UDP,45186,443,60
2025-06-25 16:45:00+06:00,151,UDP,39514,32493,93
2025-06-25 16:45:00+06:00,129,"TCP (ACK,PSH)",39308,443,132
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,115,TCP (ACK),58968,443,52
2025-06-25 16:45:00+06:00,258,TCP (ACK),58202,443,80
2025-06-25 16:45:00+06:00,60,TCP (ACK),45470,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),48830,443,64
2025-06-25 16:45:00+06:00,60,TCP (ACK),48830,443,64
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1059
2025-06-25 16:45:00+06:00,98,UDP,64061,443,76
2025-06-25 16:45:00+06:00,37,UDP,49585,443,65
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,229,TCP (ACK),34610,443,52
2025-06-25 16:45:00+06:00,71,UDP,44312,443,57
2025-06-25 16:45:00+06:00,17,TCP (ACK),39766,443,40
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,47,UDP,56233,443,66
2025-06-25 16:45:00+06:00,245,UDP,40372,443,140
2025-06-25 16:45:00+06:00,46,TCP (ACK),47298,443,76
2025-06-25 16:45:00+06:00,258,TCP (ACK),58202,443,80
2025-06-25 16:45:00+06:00,162,UDP,42344,443,60
2025-06-25 16:45:00+06:00,95,UDP,59870,443,1278
2025-06-25 16:45:00+06:00,65,"TCP (ACK,PSH)",41890,443,83
2025-06-25 16:45:00+06:00,60,TCP (ACK),45476,443,64
2025-06-25 16:45:00+06:00,60,TCP (ACK),48824,443,72
2025-06-25 16:45:00+06:00,60,TCP (ACK),48814,443,72
2025-06-25 16:45:00+06:00,187,UDP,47791,3478,159
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,83,UDP,45186,443,61
2025-06-25 16:45:00+06:00,23,"TCP (ACK,PSH)",10206,51413,605
2025-06-25 16:45:00+06:00,90,TCP (ACK),51574,443,1432
2025-06-25 16:45:00+06:00,90,"TCP (ACK,PSH)",51574,443,1432
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,245,UDP,40372,443,620
